Timestamp,Value
2023-05-11T07:52:11+00:00,1.6291011239255369
2023-05-11T07:54:23+00:00,1.61039026210927
2023-05-11T07:55:35+00:00,1.11039026210927
2023-05-11T07:55:35+00:00,1.0954420020976967
2023-05-11T08:01:59+00:00,0.5954420020976967
2023-05-11T08:01:59+00:00,0.5808159763024732
2023-05-11T08:03:47+00:00,0.08081597630247317
2023-05-11T08:03:47+00:00,0.06302660616201416
2023-05-11T08:30:11+00:00,2.345212156162014
2023-05-11T08:45:59+00:00,0.8452121561620141
2023-05-11T08:45:59+00:00,0.8332081660250674
2023-05-11T11:28:47+00:00,0.3332081660250674
2023-05-11T11:28:47+00:00,0.32233238756111043
2023-05-16T10:47:47+00:00,2.897332387561111
2023-05-16T10:56:47+00:00,2.8951139828629824
2023-05-16T11:05:59+00:00,2.8861853541293416
2023-05-16T11:08:11+00:00,0.38618535412934163
2023-05-16T11:08:11+00:00,0.3787320359244587
2023-05-22T07:04:59+00:00,0.3770607002697392
2023-05-22T15:02:23+00:00,0.07706070026973921
2023-05-22T15:02:23+00:00,0.06536374982859079
2023-05-22T15:11:23+00:00,2.0345637498285907
2023-05-22T15:16:11+00:00,0.3345637498285907
2023-05-22T15:16:11+00:00,0.32541209364381607
2023-05-26T18:14:47+00:00,0.322255079543504
Execution Time,1393.4868750572205
